"Date","Price","Open","High","Low","Vol.","Change %"
"06/14/2006","1,234.20","1,234.65","1,239.29","1,222.28","1.04B","-0.19%"
"06/13/2006","1,236.57","1,246.81","1,256.18","1,232.18","1.46B","-2.87%"
"06/12/2006","1,273.11","1,261.39","1,273.11","1,258.57","531.61M","-0.13%"
"06/09/2006","1,274.75","1,252.84","1,274.75","1,243.49","1.43B","2.69%"
"06/08/2006","1,241.33","1,262.38","1,265.71","1,229.95","1.38B","-3.56%"
"06/07/2006","1,287.18","1,303.88","1,303.88","1,282.08","857.48M","-2.26%"
"06/06/2006","1,316.94","1,324.52","1,328.17","1,305.67","847.81M","-2.38%"
"06/05/2006","1,349.04","1,350.47","1,359.53","1,342.89","854.45M","0.10%"
"06/02/2006","1,347.69","1,329.65","1,347.69","1,316.15","844.24M","1.98%"
"06/01/2006","1,321.56","1,340.17","1,346.12","1,311.37","866.05M","-0.63%"
"05/31/2006","1,330.00","1,327.86","1,343.62","1,326.21","1.47B","-2.65%"
"05/30/2006","1,366.17","1,335.61","1,370.56","1,335.61","1.16B","2.42%"
"05/29/2006","1,333.88","1,342.37","1,354.43","1,326.80","1.60B","0.81%"
"05/24/2006","1,323.15","1,339.36","1,339.36","1,311.93","2.11B","-0.23%"
"05/23/2006","1,326.26","1,280.32","1,327.50","1,272.26","2.61B","1.31%"
"05/22/2006","1,309.05","1,395.96","1,397.42","1,304.35","3.09B","-6.03%"
"05/19/2006","1,392.99","1,394.92","1,411.74","1,389.58","1.50B","-0.56%"
"05/18/2006","1,400.85","1,386.92","1,416.11","1,375.07","2.18B","-4.19%"
"05/17/2006","1,462.16","1,460.01","1,484.12","1,458.55","101.40M","2.41%"
"05/16/2006","1,427.81","1,427.40","1,437.07","1,339.23","3.99B","-0.12%"
"05/15/2006","1,429.54","1,497.03","1,497.03","1,427.05","3.52B","-6.31%"
"05/12/2006","1,525.78","1,530.43","1,541.60","1,521.03","2.69B","-1.76%"
"05/11/2006","1,553.06","1,538.14","1,553.49","1,536.91","3.08B","0.89%"
"05/10/2006","1,539.40","1,538.11","1,542.61","1,524.22","2.77B","0.44%"
"05/09/2006","1,532.62","1,516.17","1,538.25","1,516.17","384.95M","1.64%"
"05/08/2006","1,507.93","1,492.80","1,507.93","1,488.57","2.09B","1.68%"
"05/05/2006","1,483.06","1,485.71","1,486.05","1,468.87","1.43B","-0.09%"
"05/04/2006","1,484.33","1,501.51","1,501.85","1,479.48","2.87B","-0.98%"
"05/03/2006","1,499.07","1,489.54","1,499.07","1,483.49","3.01B","1.57%"
"05/02/2006","1,475.89","1,489.77","1,495.47","1,470.99","2.54B","-0.04%"
"05/01/2006","1,476.45","1,468.29","1,479.00","1,468.22","1.30B","0.82%"
"04/28/2006","1,464.41","1,463.74","1,469.19","1,447.54","1.65B","-0.69%"
"04/27/2006","1,474.61","1,493.16","1,499.99","1,468.81","2.97B","-0.48%"
"04/26/2006","1,481.72","1,460.64","1,485.73","1,460.64","2.90B","1.57%"
"04/25/2006","1,458.78","1,440.38","1,458.78","1,440.38","2.05B","1.10%"
"04/24/2006","1,442.87","1,453.63","1,459.20","1,436.63","1.96B","-1.13%"
"04/21/2006","1,459.29","1,454.48","1,468.17","1,444.53","2.30B","-0.36%"
"04/20/2006","1,464.53","1,455.27","1,490.65","1,455.27","3.65B","0.78%"
"04/19/2006","1,453.23","1,432.05","1,456.33","1,432.05","3.45B","2.53%"
"04/18/2006","1,417.38","1,387.89","1,417.38","1,387.89","2.03B","2.21%"
"04/17/2006","1,386.79","1,385.26","1,389.84","1,379.27","1.43B","0.34%"
"04/13/2006","1,382.12","1,376.95","1,383.97","1,376.95","1.46B","0.71%"
"04/12/2006","1,372.39","1,356.37","1,375.74","1,353.97","1.19B","0.90%"
"04/11/2006","1,360.13","1,366.69","1,367.50","1,357.38","1.16B","-0.23%"
"04/07/2006","1,363.30","1,356.08","1,364.62","1,349.79","1.25B","0.61%"
"04/06/2006","1,355.01","1,347.44","1,356.85","1,346.58","1.53B","0.77%"
"04/05/2006","1,344.60","1,332.97","1,344.97","1,332.97","1.49B","1.37%"
"04/04/2006","1,326.45","1,329.54","1,333.48","1,323.88","1.03B","-0.22%"
"04/03/2006","1,329.31","1,322.47","1,331.70","1,322.30","1.14B","0.48%"
"03/29/2006","1,322.97","1,321.62","1,335.78","1,321.60","1.09B","-0.17%"
"03/28/2006","1,325.22","1,313.64","1,327.90","1,313.64","1.16B","1.01%"
"03/27/2006","1,311.95","1,307.53","1,312.48","1,306.19","740.30M","0.04%"
"03/24/2006","1,311.37","1,314.29","1,319.60","1,307.40","980.85M","0.44%"
"03/23/2006","1,305.62","1,307.53","1,321.95","1,298.86","1.69B","0.25%"
"03/22/2006","1,302.33","1,320.86","1,320.86","1,299.91","2.97B","-1.87%"
"03/21/2006","1,327.14","1,331.23","1,339.82","1,318.50","2.45B","-0.22%"
"03/20/2006","1,330.11","1,308.93","1,334.63","1,308.93","3.65B","1.91%"
"03/17/2006","1,305.18","1,280.73","1,306.24","1,280.73","3.25B","2.46%"
"03/16/2006","1,273.80","1,250.55","1,276.28","1,250.55","1.95B","2.36%"
"03/15/2006","1,244.44","1,248.31","1,251.04","1,240.45","690.27M","-0.08%"
"03/14/2006","1,245.38","1,242.59","1,245.38","1,240.32","1.48B","0.14%"
"03/13/2006","1,243.66","1,249.80","1,250.31","1,241.90","3.07B","-0.30%"
"03/10/2006","1,247.42","1,240.52","1,249.39","1,240.39","726.01M","0.63%"
"03/09/2006","1,239.58","1,232.99","1,240.12","1,225.94","1.56B","0.48%"
"03/08/2006","1,233.60","1,238.64","1,239.61","1,222.42","1.29B","-1.02%"
"03/07/2006","1,246.25","1,263.13","1,266.08","1,246.13","1.39B","-1.30%"
"03/06/2006","1,262.69","1,259.29","1,263.43","1,256.89","1.35B","0.11%"
"03/03/2006","1,261.27","1,251.29","1,261.27","1,248.65","943.12M","0.93%"
"03/02/2006","1,249.68","1,245.46","1,250.64","1,240.90","2.04B","0.84%"
"03/01/2006","1,239.27","1,222.81","1,239.94","1,222.21","1.10B","0.70%"
"02/28/2006","1,230.66","1,239.77","1,240.57","1,229.96","1.22B","-0.39%"
"02/27/2006","1,235.42","1,219.34","1,239.99","1,219.34","830.10M","1.59%"
"02/24/2006","1,216.14","1,222.60","1,225.13","1,212.29","538.76M","-0.66%"
"02/23/2006","1,224.16","1,230.92","1,231.01","1,219.09","697.67M","-0.58%"
"02/22/2006","1,231.25","1,230.27","1,233.94","1,224.49","1.14B","-0.39%"
"02/21/2006","1,236.09","1,242.43","1,242.43","1,230.54","1.22B","-0.91%"
"02/20/2006","1,247.41","1,244.49","1,250.99","1,241.89","695.48M","0.32%"
"02/17/2006","1,243.47","1,240.11","1,246.05","1,237.52","1.83B","0.45%"
"02/16/2006","1,237.87","1,238.84","1,241.87","1,234.15","682.86M","0.08%"
"02/15/2006","1,236.94","1,232.61","1,236.94","1,221.01","1.11B","0.53%"
"02/14/2006","1,230.38","1,248.98","1,248.98","1,226.83","1.10B","-1.76%"
"02/13/2006","1,252.40","1,252.91","1,260.10","1,248.82","917.17M","-0.06%"
"02/10/2006","1,253.11","1,246.08","1,255.61","1,245.38","1.23B","0.52%"
"02/09/2006","1,246.64","1,243.94","1,247.68","1,237.13","851.73M","0.68%"
"02/08/2006","1,238.17","1,253.99","1,253.99","1,235.88","1.38B","-1.68%"
"02/07/2006","1,259.36","1,250.26","1,259.96","1,248.20","1.52B","1.10%"
"02/06/2006","1,245.65","1,243.72","1,247.55","1,240.83","1.22B","0.12%"
"02/03/2006","1,244.13","1,243.32","1,245.97","1,237.83","2.82B","0.06%"
"02/02/2006","1,243.39","1,244.65","1,247.63","1,239.19","802.74M","0.22%"
"02/01/2006","1,240.69","1,233.96","1,243.66","1,232.95","936.98M","0.68%"
"01/30/2006","1,232.32","1,231.68","1,235.81","1,227.72","370.26M","0.21%"
"01/27/2006","1,229.71","1,234.09","1,235.48","1,225.23","1.23B","0.25%"
"01/26/2006","1,226.65","1,232.59","1,233.81","1,219.20","1.74B","-0.28%"
"01/25/2006","1,230.12","1,217.89","1,230.12","1,216.93","1.81B","1.90%"
"01/24/2006","1,207.22","1,208.75","1,212.63","1,205.40","855.81M","0.59%"
"01/23/2006","1,200.13","1,200.38","1,211.18","1,195.21","1.28B","-1.86%"
"01/20/2006","1,222.89","1,235.40","1,238.01","1,216.57","709.44M","-0.58%"
"01/19/2006","1,230.06","1,201.61","1,230.06","1,201.61","806.73M","3.09%"
"01/18/2006","1,193.20","1,191.51","1,210.13","1,183.71","719.77M","-1.62%"
"01/17/2006","1,212.87","1,231.18","1,231.74","1,204.73","1.26B","-1.81%"
"01/16/2006","1,235.26","1,250.61","1,255.34","1,230.27","963.44M","-1.21%"
"01/13/2006","1,250.43","1,248.30","1,258.87","1,246.37","1.09B","-0.46%"
"01/12/2006","1,256.25","1,267.18","1,268.63","1,252.29","1.11B","-0.40%"
"01/11/2006","1,261.28","1,245.73","1,265.36","1,242.78","1.59B","1.30%"
"01/09/2006","1,245.05","1,227.29","1,247.46","1,227.29","2.11B","1.87%"
"01/06/2006","1,222.25","1,208.44","1,225.00","1,205.74","1.11B","0.93%"
"01/05/2006","1,211.00","1,215.74","1,221.17","1,204.96","1.01B","-0.06%"
"01/04/2006","1,211.70","1,192.43","1,211.70","1,192.43","1.64B","2.28%"
"01/03/2006","1,184.69","1,170.03","1,186.49","1,170.03","964.35M","1.11%"
"01/02/2006","1,171.71","1,161.98","1,171.71","1,161.30","282.76M","0.78%"
"12/29/2005","1,162.63","1,163.25","1,169.91","1,157.42","584.08M","-0.13%"
"12/28/2005","1,164.14","1,159.93","1,164.14","1,157.84","442.92M","0.21%"
"12/27/2005","1,161.71","1,158.92","1,164.40","1,158.27","363.57M","0.29%"
"12/23/2005","1,158.34","1,162.53","1,164.63","1,153.58","612.74M","-0.49%"
"12/22/2005","1,164.02","1,159.39","1,164.02","1,155.42","476.99M","0.30%"
"12/21/2005","1,160.56","1,160.26","1,164.67","1,155.86","616.14M","-0.21%"
"12/20/2005","1,163.03","1,169.40","1,171.37","1,155.50","673.44M","0.06%"
"12/19/2005","1,162.33","1,147.81","1,163.10","1,147.81","484.24M","1.65%"
"12/16/2005","1,143.43","1,152.44","1,155.07","1,139.58","631.78M","-1.08%"
"12/15/2005","1,155.96","1,171.87","1,171.87","1,152.58","635.72M","-1.51%"
"12/14/2005","1,173.72","1,184.91","1,185.90","1,165.57","962.07M","-0.70%"
"12/13/2005","1,182.03","1,178.77","1,183.15","1,174.86","1.20B","0.60%"
"12/12/2005","1,175.01","1,167.33","1,184.11","1,167.33","1.79B","1.29%"
"12/09/2005","1,160.07","1,160.94","1,166.84","1,150.64","768.58M","0.15%"
"12/08/2005","1,158.32","1,157.19","1,170.02","1,150.66","1.62B","0.60%"
"12/07/2005","1,151.37","1,130.95","1,155.42","1,130.95","2.04B","2.49%"
"12/06/2005","1,123.43","1,121.63","1,129.04","1,119.80","1.00B","0.25%"
"12/05/2005","1,120.58","1,121.11","1,123.17","1,113.57","719.95M","0.10%"
"12/02/2005","1,119.42","1,102.53","1,119.42","1,102.53","852.41M","2.10%"
"12/01/2005","1,096.37","1,095.42","1,102.44","1,087.16","1.14B","-0.02%"
"11/30/2005","1,096.64","1,081.46","1,096.64","1,081.28","744.63M","1.33%"
"11/29/2005","1,082.28","1,081.36","1,083.35","1,077.40","718.79M","0.11%"
"11/28/2005","1,081.06","1,076.96","1,081.06","1,073.94","419.35M","0.62%"
"11/25/2005","1,074.40","1,079.71","1,081.22","1,070.99","338.92M","-0.35%"
"11/24/2005","1,078.18","1,063.57","1,078.18","1,063.57","619.90M","1.61%"
"11/23/2005","1,061.08","1,067.91","1,068.49","1,058.34","488.87M","-0.49%"
"11/22/2005","1,066.29","1,063.10","1,066.29","1,056.72","439.78M","0.36%"
"11/21/2005","1,062.46","1,058.55","1,065.90","1,057.09","813.52M","0.71%"
"11/18/2005","1,054.98","1,036.05","1,054.98","1,036.05","672.09M","2.10%"
"11/17/2005","1,033.28","1,025.40","1,033.28","1,023.50","437.39M","0.73%"
"11/16/2005","1,025.83","1,022.13","1,031.35","1,019.72","500.14M","0.37%"
"11/15/2005","1,022.08","1,015.46","1,022.90","1,013.20","539.59M","0.43%"
"11/14/2005","1,017.73","1,027.65","1,027.65","1,012.48","729.71M","-1.09%"
"11/11/2005","1,028.98","1,047.92","1,049.30","1,023.59","535.18M","-1.41%"
"11/10/2005","1,043.70","1,051.18","1,051.18","1,041.92","617.06M","-0.87%"
"11/09/2005","1,052.82","1,060.10","1,061.75","1,042.99","904.79M","-1.14%"
"11/01/2005","1,064.95","1,072.88","1,077.11","1,055.06","652.60M","-0.12%"
"10/31/2005","1,066.22","1,059.34","1,066.22","1,058.02","283.52M","0.75%"
"10/28/2005","1,058.26","1,059.35","1,059.98","1,053.46","1.21B","-0.51%"
"10/27/2005","1,063.70","1,063.22","1,066.03","1,061.72","740.85M","0.14%"
"10/26/2005","1,062.17","1,058.64","1,063.04","1,055.19","674.90M","0.00%"
"10/25/2005","1,062.17","1,076.75","1,077.47","1,058.94","1.48B","-1.02%"
"10/24/2005","1,073.08","1,076.88","1,081.15","1,070.15","507.10M","-0.27%"
"10/21/2005","1,075.96","1,070.44","1,077.71","1,068.07","615.62M","0.05%"
"10/20/2005","1,075.40","1,080.39","1,082.02","1,070.77","715.27M","-0.05%"
"10/19/2005","1,075.91","1,088.73","1,089.05","1,072.73","1.46B","-1.82%"
"10/18/2005","1,095.87","1,091.59","1,095.87","1,087.09","620.14M","0.53%"
"10/17/2005","1,090.09","1,097.23","1,100.99","1,086.72","728.53M","-0.60%"
"10/14/2005","1,096.70","1,089.60","1,101.18","1,085.60","1.81B","0.56%"
"10/13/2005","1,090.54","1,097.86","1,099.52","1,089.30","768.86M","-1.13%"
"10/12/2005","1,102.98","1,105.90","1,105.90","1,096.73","533.31M","-0.24%"
"10/11/2005","1,105.63","1,102.82","1,105.95","1,096.59","438.81M","0.26%"
"10/10/2005","1,102.78","1,097.15","1,102.78","1,093.58","515.53M","0.74%"
"10/07/2005","1,094.65","1,084.64","1,102.96","1,084.36","603.33M","-0.16%"
"10/06/2005","1,096.38","1,090.24","1,105.06","1,089.87","666.66M","-0.70%"
"10/05/2005","1,104.06","1,102.50","1,109.80","1,094.78","1.38B","0.26%"
"10/04/2005","1,101.17","1,088.87","1,109.43","1,088.87","1.76B","1.64%"
"10/03/2005","1,083.41","1,055.15","1,091.45","1,055.15","908.40M","0.38%"
"09/30/2005","1,079.28","1,051.58","1,079.28","1,051.58","1.33B","2.96%"
"09/29/2005","1,048.30","1,026.11","1,048.30","1,026.11","858.80M","1.99%"
"09/28/2005","1,027.89","1,037.19","1,038.27","1,025.99","576.67M","-0.94%"
"09/27/2005","1,037.63","1,034.58","1,038.62","1,031.51","703.35M","0.29%"
"09/26/2005","1,034.59","1,018.67","1,036.26","1,018.67","604.25M","2.15%"
"09/23/2005","1,012.85","1,018.51","1,022.88","1,008.69","773.90M","-0.38%"
"09/22/2005","1,016.76","1,039.12","1,039.12","1,008.39","1.23B","-2.61%"
"09/21/2005","1,044.06","1,052.51","1,052.51","1,040.46","918.38M","-1.09%"
"09/20/2005","1,055.59","1,062.22","1,062.22","1,048.03","836.24M","-1.03%"
"09/19/2005","1,066.59","1,062.08","1,068.62","1,061.55","461.21M","0.93%"
"09/16/2005","1,056.73","1,052.90","1,060.58","1,051.99","762.99M","0.55%"
"09/15/2005","1,050.91","1,056.62","1,061.81","1,046.34","780.77M","-0.73%"
"09/14/2005","1,058.63","1,080.40","1,081.97","1,056.13","1.02B","-2.50%"
"09/13/2005","1,085.74","1,098.36","1,098.36","1,080.93","1.22B","-1.80%"
"09/12/2005","1,105.66","1,099.93","1,106.81","1,095.98","1.07B","0.66%"
"09/09/2005","1,098.46","1,084.97","1,098.96","1,083.40","2.02B","1.67%"
"09/08/2005","1,080.45","1,061.16","1,085.65","1,061.16","1.81B","1.99%"
"09/07/2005","1,059.38","1,057.01","1,063.64","1,056.19","803.61M","0.74%"
"09/06/2005","1,051.59","1,036.04","1,051.59","1,036.04","789.03M","1.52%"
"09/05/2005","1,035.89","1,036.03","1,044.08","1,032.48","943.91M","-0.32%"
"09/01/2005","1,039.23","1,028.82","1,041.60","1,024.88","1.21B","-1.03%"
"08/31/2005","1,050.09","1,034.07","1,056.35","1,032.69","2.45B","0.99%"
"08/30/2005","1,039.82","978.08","1,039.82","951.21","3.23B","4.53%"
"08/29/2005","994.77","1,034.83","1,034.83","981.05","2.87B","-5.16%"
"08/26/2005","1,048.87","1,059.46","1,060.84","1,045.50","1.25B","-1.22%"
"08/25/2005","1,061.85","1,031.57","1,061.85","1,031.51","2.37B","2.55%"
"08/24/2005","1,035.44","1,058.84","1,058.84","1,011.58","2.44B","-2.87%"
"08/23/2005","1,066.09","1,075.91","1,086.29","1,062.37","956.57M","-0.95%"
"08/22/2005","1,076.35","1,086.90","1,086.90","1,064.76","1.13B","-1.07%"
"08/19/2005","1,087.95","1,101.02","1,103.30","1,081.72","1.79B","-1.12%"
"08/18/2005","1,100.30","1,114.27","1,114.27","1,090.18","1.52B","-1.21%"
"08/16/2005","1,113.83","1,118.64","1,123.20","1,109.24","855.69M","-0.40%"
"08/15/2005","1,118.27","1,151.93","1,151.93","1,114.94","1.61B","-3.09%"
"08/12/2005","1,153.97","1,167.37","1,167.95","1,146.56","1.01B","-1.20%"
"08/11/2005","1,167.97","1,179.45","1,182.10","1,163.99","1.42B","-0.75%"
"08/10/2005","1,176.84","1,168.14","1,178.02","1,168.14","1.69B","1.21%"
"08/09/2005","1,162.80","1,156.00","1,164.74","1,154.99","1.10B","0.36%"
"08/08/2005","1,158.59","1,169.49","1,169.56","1,154.80","1.26B","-1.32%"
"08/05/2005","1,174.09","1,180.97","1,181.40","1,170.86","1.22B","-0.95%"
"08/04/2005","1,185.33","1,192.80","1,195.55","1,178.36","1.45B","-0.58%"
"08/03/2005","1,192.20","1,189.83","1,194.72","1,188.18","1.40B","0.24%"
"08/02/2005","1,189.33","1,178.33","1,189.35","1,177.21","1.25B","0.94%"
"08/01/2005","1,178.22","1,180.49","1,187.18","1,174.24","1.52B","-0.35%"
"07/29/2005","1,182.30","1,187.37","1,187.79","1,178.18","1.62B","-0.36%"
"07/28/2005","1,186.61","1,184.13","1,186.61","1,180.20","1.62B","0.72%"
"07/27/2005","1,178.11","1,181.81","1,181.81","1,174.23","2.08B","0.01%"
"07/26/2005","1,178.00","1,170.83","1,179.18","1,170.52","1.15B","0.71%"
"07/25/2005","1,169.75","1,174.57","1,174.60","1,166.99","1.09B","-0.21%"
"07/22/2005","1,172.24","1,164.47","1,172.41","1,160.33","1.58B","1.27%"
"07/21/2005","1,157.51","1,145.57","1,160.14","1,145.57","1.76B","1.48%"
"07/20/2005","1,140.66","1,131.62","1,140.66","1,131.21","1.51B","0.76%"
"07/19/2005","1,132.02","1,126.76","1,133.04","1,126.76","1.55B","0.32%"
"07/18/2005","1,128.44","1,127.30","1,128.98","1,124.13","1.49B","-0.27%"
"07/15/2005","1,131.46","1,142.16","1,142.83","1,127.10","2.19B","-0.45%"
"07/14/2005","1,136.57","1,132.82","1,139.15","1,132.82","1.71B","0.33%"
"07/13/2005","1,132.79","1,128.78","1,132.79","1,127.37","1.22B","0.33%"
"07/12/2005","1,129.12","1,125.36","1,131.76","1,125.36","1.89B","0.50%"
"07/11/2005","1,123.46","1,112.88","1,123.46","1,112.50","1.49B","1.16%"
"07/08/2005","1,110.56","1,103.29","1,113.03","1,103.29","914.06M","0.19%"
"07/07/2005","1,108.40","1,112.76","1,112.76","1,101.99","1.19B","-0.84%"
"07/06/2005","1,117.81","1,131.40","1,131.40","1,114.72","853.95M","-1.18%"
"07/05/2005","1,131.17","1,139.96","1,142.29","1,128.51","1.03B","-0.68%"
"07/04/2005","1,138.88","1,137.30","1,140.09","1,129.09","625.18M","-0.01%"
"07/01/2005","1,138.99","1,124.30","1,138.99","1,123.65","712.47M","1.48%"
"06/30/2005","1,122.38","1,130.49","1,130.49","1,122.25","712.93M","-0.40%"
"06/29/2005","1,126.86","1,129.05","1,130.46","1,123.60","621.32M","-0.09%"
"06/28/2005","1,127.82","1,118.03","1,128.07","1,116.34","823.94M","0.71%"
"06/27/2005","1,119.90","1,129.61","1,130.50","1,116.26","746.18M","-1.39%"
"06/24/2005","1,135.67","1,127.42","1,135.67","1,127.42","880.82M","-0.15%"
"06/23/2005","1,137.42","1,133.86","1,146.60","1,133.41","870.97M","0.24%"
"06/22/2005","1,134.69","1,127.79","1,135.27","1,121.82","1.36B","0.12%"
"06/21/2005","1,133.33","1,142.94","1,142.94","1,129.33","1.39B","-1.25%"
"06/20/2005","1,147.71","1,143.85","1,148.80","1,134.31","1.14B","0.52%"
"06/17/2005","1,141.82","1,124.94","1,141.82","1,124.94","1.35B","1.43%"
"06/16/2005","1,125.76","1,122.27","1,131.86","1,116.83","1.18B","0.55%"
"06/15/2005","1,119.58","1,106.62","1,123.25","1,106.62","1.73B","1.24%"
"06/14/2005","1,105.89","1,098.22","1,105.93","1,097.97","824.95M","0.46%"
"06/13/2005","1,100.88","1,098.77","1,101.43","1,096.20","554.05M","0.36%"
"06/10/2005","1,096.93","1,092.65","1,096.93","1,089.69","870.74M","0.25%"
"06/09/2005","1,094.19","1,093.83","1,095.01","1,089.85","630.08M","-0.12%"
"06/08/2005","1,095.51","1,088.95","1,095.51","1,085.42","1.08B","0.25%"
"06/07/2005","1,092.81","1,096.61","1,099.51","1,086.58","1.37B","-0.37%"
"06/06/2005","1,096.83","1,088.92","1,096.83","1,087.22","1.49B","0.40%"
"06/03/2005","1,092.50","1,091.05","1,095.93","1,087.49","974.68M","0.10%"
"06/02/2005","1,091.46","1,083.31","1,093.53","1,083.31","963.82M","0.79%"
"06/01/2005","1,082.94","1,087.56","1,087.82","1,079.14","762.53M","-0.48%"
"05/31/2005","1,088.17","1,060.43","1,088.21","1,060.43","1.77B","2.37%"
"05/30/2005","1,062.96","1,056.19","1,062.96","1,054.12","781.43M","0.14%"
"05/27/2005","1,061.49","1,058.38","1,061.49","1,054.26","1.04B","0.68%"
"05/26/2005","1,054.36","1,043.65","1,054.36","1,041.11","643.86M","0.51%"
"05/25/2005","1,049.06","1,044.51","1,049.06","1,042.97","882.19M","0.37%"
"05/23/2005","1,045.15","1,045.47","1,045.47","1,039.75","735.63M","-0.28%"
"05/20/2005","1,048.11","1,045.88","1,048.11","1,043.03","605.66M","0.25%"
"05/19/2005","1,045.46","1,045.58","1,049.05","1,040.92","632.56M","0.50%"
"05/18/2005","1,040.26","1,048.07","1,049.03","1,038.21","726.99M","-0.53%"
"05/17/2005","1,045.77","1,051.90","1,053.58","1,034.97","894.34M","-0.29%"
"05/16/2005","1,048.79","1,058.05","1,058.46","1,046.53","737.98M","-0.99%"
"05/13/2005","1,059.27","1,059.01","1,064.32","1,055.98","1.02B","-0.43%"
"05/12/2005","1,063.83","1,057.12","1,064.60","1,056.92","1.07B","0.64%"
"05/11/2005","1,057.08","1,062.09","1,062.09","1,054.82","1.01B","-1.31%"
"05/10/2005","1,071.16","1,080.36","1,080.95","1,067.31","1.07B","-0.84%"
"05/09/2005","1,080.21","1,066.94","1,080.21","1,066.94","1.14B","1.12%"
"05/06/2005","1,068.28","1,053.63","1,069.68","1,053.63","1.13B","1.78%"
"05/04/2005","1,049.58","1,037.33","1,051.41","1,037.01","1.06B","1.56%"
"05/03/2005","1,033.50","1,021.93","1,033.50","1,021.40","803.16M","0.68%"
"05/02/2005","1,026.52","1,031.10","1,032.93","1,022.75","648.12M","-0.30%"
"04/29/2005","1,029.61","1,031.00","1,031.00","1,022.02","864.65M","-0.84%"
"04/28/2005","1,038.36","1,032.09","1,040.13","1,031.95","1.55B","0.59%"
"04/27/2005","1,032.22","1,034.80","1,038.39","1,029.47","1.15B","0.04%"
"04/26/2005","1,031.77","1,024.08","1,031.77","1,012.21","1.49B","1.17%"
"04/25/2005","1,019.88","1,047.21","1,047.21","1,011.38","1.23B","-2.66%"
"04/21/2005","1,047.80","1,060.57","1,060.57","1,040.97","1.34B","-2.16%"
"04/20/2005","1,070.95","1,067.38","1,070.95","1,065.25","758.88M","0.78%"
"04/19/2005","1,062.69","1,064.62","1,067.50","1,054.40","1.21B","0.24%"
"04/18/2005","1,060.19","1,085.14","1,085.14","1,056.62","1.55B","-3.31%"
"04/15/2005","1,096.52","1,102.47","1,102.47","1,093.93","983.55M","-1.08%"
"04/14/2005","1,108.44","1,115.94","1,115.94","1,104.32","995.93M","-0.74%"
"04/13/2005","1,116.67","1,112.20","1,121.46","1,110.63","1.63B","0.52%"
